"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","isMoreTarget","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","conflictRT","secondValue","thirdValue","isSecondFirst","isThirdFirst","multiTarget"
"11",3.57999999999993,-1,-1,-1,1,-1,-1,-1,3.00952380952381,4.76190476190476,4.2952380952381,6,1,10,"57e972d7c3e5930001447bb1",3.57999999999993,3.00952380952381,4.51666666666667,2.00952380952381,6,3.00952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",2,2.54,4.76190476190476,4.2952380952381,FALSE,FALSE,FALSE
"12",-1,4.93799999999987,3.95999999999981,-1,-1,2,1,-1,7.08571428571429,2.36190476190476,2.03809523809524,8.34285714285714,0,11,"57e972d7c3e5930001447bb1",3.95999999999981,2.03809523809524,4.95714285714286,3.89206349206349,8.34285714285714,2.03809523809524,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",3,2.558,7.08571428571429,2.36190476190476,FALSE,FALSE,FALSE
"13",3.6239999999998,2.7639999999999,4.46399999999994,5.25999999999999,2,1,3,4,2.23809523809524,3.22857142857143,3.04761904761905,1.96190476190476,0,12,"57e972d7c3e5930001447bb1",2.7639999999999,3.22857142857143,2.61904761904762,0.876190476190476,3.22857142857143,1.96190476190476,FALSE,4,0.00952381,9.980952381,FALSE,TRUE,"OR",3,1.973,3.04761904761905,2.23809523809524,FALSE,FALSE,FALSE
"14",-1,-1,-1,-1,-1,-1,-1,-1,7.07619047619048,7.40952380952381,6.34285714285714,7.56190476190476,0,13,"57e972d7c3e5930001447bb1",-1,-1,7.09761904761905,1.0063492063492,7.56190476190476,6.34285714285714,FALSE,-1,0.00952381,9.980952381,FALSE,FALSE,"OR",4,3.101,7.40952380952381,7.07619047619048,FALSE,FALSE,FALSE
"15",-1,4.92000000000007,-1,-1,-1,1,-1,-1,3.12380952380952,3.98095238095238,3.04761904761905,6.12380952380952,1,14,"57e972d7c3e5930001447bb1",4.92000000000007,3.98095238095238,4.06904761904762,1.36190476190476,6.12380952380952,3.04761904761905,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",4,4.502,3.98095238095238,3.12380952380952,TRUE,FALSE,FALSE
"16",-1,-1,-1,-1,-1,-1,-1,-1,8.94285714285714,8.84761904761905,9.57142857142857,9.61904761904762,0,15,"57e972d7c3e5930001447bb1",-1,-1,9.2452380952381,0.53015873015873,9.61904761904762,8.84761904761905,FALSE,-1,0.00952381,9.980952381,FALSE,FALSE,"OR",4,2.748,9.57142857142857,8.94285714285714,FALSE,FALSE,FALSE
"17",-1,-1,-1,7.30799999999999,-1,-1,-1,1,8.06666666666667,8.03809523809524,8.84761904761905,8.86666666666667,1,16,"57e972d7c3e5930001447bb1",7.30799999999999,8.86666666666667,8.45476190476191,0.555555555555557,8.86666666666667,8.03809523809524,FALSE,1,0.00952381,9.980952381,FALSE,TRUE,"XOR",4,3.385,8.84761904761905,8.06666666666667,FALSE,FALSE,FALSE
"18",3.46599999999989,-1,-1,-1,1,-1,-1,-1,6.16190476190476,8.28571428571428,8.06666666666667,8.02857142857143,1,17,"57e972d7c3e5930001447bb1",3.46599999999989,6.16190476190476,7.63571428571429,1.96507936507937,8.28571428571428,6.16190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,5.148,8.06666666666667,8.02857142857143,FALSE,FALSE,FALSE
"19",-1,7.76499999999987,4.97799999999984,4.0809999999999,-1,3,2,1,6.12380952380952,5.06666666666667,3.47619047619048,5.00952380952381,0,18,"57e972d7c3e5930001447bb1",4.0809999999999,5.00952380952381,4.91904761904762,1.92380952380952,6.12380952380952,3.47619047619048,FALSE,3,0.00952381,9.980952381,FALSE,FALSE,"OR",2,4.174,5.06666666666667,5.00952380952381,FALSE,TRUE,FALSE
"20",-1,-1,4.51900000000001,-1,-1,-1,1,-1,8.06666666666667,8.28571428571428,8.57142857142857,8.27619047619048,0,19,"57e972d7c3e5930001447bb1",4.51900000000001,8.57142857142857,8.3,0.311111111111112,8.57142857142857,8.06666666666667,FALSE,1,0.00952381,9.980952381,FALSE,TRUE,"OR",2,2.028,8.28571428571428,8.27619047619048,FALSE,FALSE,FALSE
"21",6.53500000000008,-1,-1,-1,1,-1,-1,-1,8.34285714285714,8.39047619047619,9.96190476190476,6.2,0,20,"57e972d7c3e5930001447bb1",6.53500000000008,8.34285714285714,8.22380952380952,2.6984126984127,9.96190476190476,6.2,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"OR",5,3.493,8.39047619047619,8.34285714285714,FALSE,TRUE,FALSE
"22",-1,2.89400000000001,-1,-1,-1,1,-1,-1,5.26666666666667,3.3047619047619,8.01904761904762,8.92380952380952,1,21,"57e972d7c3e5930001447bb1",2.89400000000001,3.3047619047619,6.37857142857143,4.0984126984127,8.92380952380952,3.3047619047619,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,3.073,8.01904761904762,5.26666666666667,FALSE,FALSE,FALSE
"23",-1,-1,-1,4.52800000000002,-1,-1,-1,1,6.94285714285714,6.44761904761905,5.96190476190476,7.07619047619048,0,22,"57e972d7c3e5930001447bb1",4.52800000000002,7.07619047619048,6.60714285714286,0.860317460317461,7.07619047619048,5.96190476190476,FALSE,1,0.00952381,9.980952381,FALSE,TRUE,"OR",4,2.041,6.94285714285714,6.44761904761905,FALSE,FALSE,FALSE
"24",-1,-1,3.12300000000005,-1,-1,-1,1,-1,6.98095238095238,5.63809523809524,5.4952380952381,7.07619047619048,1,23,"57e972d7c3e5930001447bb1",3.12300000000005,5.4952380952381,6.29761904761905,1.06984126984127,7.07619047619048,5.4952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,2.288,6.98095238095238,5.63809523809524,FALSE,FALSE,FALSE
"25",6.16100000000006,2.86599999999999,4.66600000000017,3.88200000000006,4,1,3,2,1.60952380952381,0.942857142857143,2.36190476190476,1.37142857142857,0,24,"57e972d7c3e5930001447bb1",2.86599999999999,0.942857142857143,1.57142857142857,0.838095238095238,2.36190476190476,0.942857142857143,FALSE,4,0.00952381,9.980952381,TRUE,FALSE,"OR",2,3.234,1.60952380952381,1.37142857142857,FALSE,FALSE,FALSE
"26",-1,5.16599999999994,-1,-1,-1,1,-1,-1,4.15238095238095,2.03809523809524,2.55238095238095,4.12380952380952,1,25,"57e972d7c3e5930001447bb1",5.16599999999994,2.03809523809524,3.21666666666667,1.57142857142857,4.15238095238095,2.03809523809524,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,1.863,4.12380952380952,2.55238095238095,FALSE,FALSE,FALSE
"27",3.37400000000002,4.82399999999984,-1,-1,1,2,-1,-1,6.16190476190476,8.47619047619048,9.02857142857143,9.95238095238095,0,26,"57e972d7c3e5930001447bb1",3.37400000000002,6.16190476190476,8.40476190476191,2.99047619047619,9.95238095238095,6.16190476190476,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",4,2.928,9.02857142857143,8.47619047619048,FALSE,FALSE,FALSE
"28",5.73700000000008,2.83199999999988,-1,4.66899999999987,3,1,-1,2,5.96190476190476,6.03809523809524,6.98095238095238,4.76190476190476,0,27,"57e972d7c3e5930001447bb1",2.83199999999988,6.03809523809524,5.93571428571429,1.56507936507936,6.98095238095238,4.76190476190476,FALSE,3,0.00952381,9.980952381,FALSE,FALSE,"OR",4,1.869,6.03809523809524,5.96190476190476,TRUE,FALSE,FALSE
"29",5.45899999999983,3.10699999999997,6.27700000000004,4.28700000000003,3,1,4,2,2.55238095238095,2.5047619047619,2.02857142857143,3.93333333333333,0,28,"57e972d7c3e5930001447bb1",3.10699999999997,2.5047619047619,2.7547619047619,0.968253968253968,3.93333333333333,2.02857142857143,FALSE,4,0.00952381,9.980952381,FALSE,FALSE,"OR",2,3.878,2.55238095238095,2.5047619047619,FALSE,TRUE,FALSE
"30",-1,6.69600000000014,-1,-1,-1,1,-1,-1,3.93333333333333,3.07619047619048,3.72380952380952,3.9047619047619,1,29,"57e972d7c3e5930001447bb1",6.69600000000014,3.07619047619048,3.65952380952381,0.777777777777778,3.93333333333333,3.07619047619048,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",1,3.842,3.9047619047619,3.72380952380952,FALSE,FALSE,FALSE
"31",-1,-1,4.14499999999998,-1,-1,-1,1,-1,0.361904761904762,0.2,0.0666666666666665,0.0190476190476191,1,30,"57e972d7c3e5930001447bb1",4.14499999999998,0.0666666666666665,0.161904761904762,0.190476190476191,0.361904761904762,0.0190476190476191,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",3,2.403,0.2,0.0666666666666665,FALSE,TRUE,FALSE
"32",-1,3.54700000000003,6.60200000000009,-1,-1,1,2,-1,2.62857142857143,2.36190476190476,7.13333333333333,6.34285714285714,0,31,"57e972d7c3e5930001447bb1",3.54700000000003,2.36190476190476,4.61666666666667,3.00634920634921,7.13333333333333,2.36190476190476,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",3,2.553,6.34285714285714,2.62857142857143,FALSE,FALSE,FALSE
"33",-1,-1,3.02399999999989,-1,-1,-1,1,-1,8.54285714285714,1.60952380952381,7.07619047619048,7.84761904761905,1,32,"57e972d7c3e5930001447bb1",3.02399999999989,7.07619047619048,6.26904761904762,6.21269841269841,8.54285714285714,1.60952380952381,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",4,2.208,7.84761904761905,7.07619047619048,FALSE,TRUE,FALSE
"34",4.29000000000019,5.18100000000004,-1,-1,1,2,-1,-1,2.14285714285714,2.53333333333333,7.84761904761905,8,0,33,"57e972d7c3e5930001447bb1",4.29000000000019,2.14285714285714,5.13095238095238,3.98412698412698,8,2.14285714285714,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.969,7.84761904761905,2.53333333333333,FALSE,FALSE,FALSE
"35",2.86699999999996,-1,-1,-1,1,-1,-1,-1,1.13333333333333,0.723809523809524,0.904761904761905,0.980952380952381,1,34,"57e972d7c3e5930001447bb1",2.86699999999996,1.13333333333333,0.935714285714286,0.282539682539683,1.13333333333333,0.723809523809524,FALSE,1,0.00952381,9.980952381,FALSE,TRUE,"XOR",3,3.408,0.980952380952381,0.904761904761905,FALSE,FALSE,FALSE
"36",-1,-1,3.57600000000002,-1,-1,-1,1,-1,9.5047619047619,6.11428571428571,2.93333333333333,3.92380952380952,1,35,"57e972d7c3e5930001447bb1",3.57600000000002,2.93333333333333,5.61904761904762,3.58095238095238,9.5047619047619,2.93333333333333,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,2.664,6.11428571428571,3.92380952380952,FALSE,FALSE,FALSE
"37",7.73700000000008,-1,-1,3.28400000000011,2,-1,-1,1,4.82857142857143,5.00952380952381,7.04761904761905,6.06666666666667,0,36,"57e972d7c3e5930001447bb1",3.28400000000011,6.06666666666667,5.73809523809524,1.21269841269841,7.04761904761905,4.82857142857143,FALSE,2,0.00952381,9.980952381,FALSE,FALSE,"OR",3,2.098,6.06666666666667,5.00952380952381,TRUE,FALSE,FALSE
"38",-1,3.42999999999984,4.19499999999994,5.31499999999983,-1,1,2,3,6.13333333333333,0.942857142857143,2.58095238095238,3.98095238095238,0,37,"57e972d7c3e5930001447bb1",3.42999999999984,0.942857142857143,3.40952380952381,3.28888888888889,6.13333333333333,0.942857142857143,FALSE,3,0.00952381,9.980952381,TRUE,FALSE,"OR",2,3.281,3.98095238095238,2.58095238095238,FALSE,FALSE,FALSE
"39",-1,-1,5.04199999999992,-1,-1,-1,1,-1,9.96190476190476,8.34285714285714,6.73333333333333,6.98095238095238,1,38,"57e972d7c3e5930001447bb1",5.04199999999992,6.73333333333333,8.0047619047619,1.6952380952381,9.96190476190476,6.73333333333333,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,3.42,8.34285714285714,6.98095238095238,FALSE,FALSE,FALSE
"40",-1,4.82900000000018,-1,-1,-1,1,-1,-1,5.33333333333333,0.942857142857143,1.96190476190476,3.93333333333333,1,39,"57e972d7c3e5930001447bb1",4.82900000000018,0.942857142857143,3.04285714285714,2.8,5.33333333333333,0.942857142857143,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,3.319,3.93333333333333,1.96190476190476,FALSE,FALSE,FALSE
"41",7.56700000000001,5.71499999999992,6.82600000000002,4.13400000000001,4,2,3,1,2.03809523809524,1.61904761904762,2.93333333333333,1.38095238095238,0,40,"57e972d7c3e5930001447bb1",4.13400000000001,1.38095238095238,1.99285714285714,0.815873015873016,2.93333333333333,1.38095238095238,FALSE,4,0.00952381,9.980952381,TRUE,FALSE,"OR",3,2.036,2.03809523809524,1.61904761904762,FALSE,FALSE,FALSE
"42",-1,3.72800000000007,-1,-1,-1,1,-1,-1,3.7047619047619,3.12380952380952,2.03809523809524,3.06666666666667,1,41,"57e972d7c3e5930001447bb1",3.72800000000007,3.12380952380952,2.98333333333333,1.26031746031746,3.7047619047619,2.03809523809524,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",2,3.028,3.12380952380952,3.06666666666667,TRUE,FALSE,FALSE
"43",3.4340000000002,-1,-1,-1,1,-1,-1,-1,5.27619047619048,6.12380952380952,9.95238095238095,5.33333333333333,1,42,"57e972d7c3e5930001447bb1",3.4340000000002,5.27619047619048,6.67142857142857,1.86031746031746,9.95238095238095,5.27619047619048,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,4.063,6.12380952380952,5.33333333333333,FALSE,FALSE,FALSE
"44",-1,7.28400000000011,4.80199999999991,3.72700000000009,-1,3,2,1,7.00952380952381,4.09523809523809,2.23809523809524,1.52380952380952,0,43,"57e972d7c3e5930001447bb1",3.72700000000009,1.52380952380952,3.71666666666667,2.92380952380952,7.00952380952381,1.52380952380952,FALSE,3,0.00952381,9.980952381,TRUE,FALSE,"OR",3,3.93,4.09523809523809,2.23809523809524,FALSE,FALSE,FALSE
"45",3.79099999999994,2.87400000000002,-1,2.11799999999994,3,2,-1,1,3.20952380952381,6.06666666666667,6.85714285714286,1.04761904761905,0,44,"57e972d7c3e5930001447bb1",2.11799999999994,1.04761904761905,4.2952380952381,4.33015873015873,6.85714285714286,1.04761904761905,FALSE,3,0.00952381,9.980952381,TRUE,FALSE,"OR",2,3.039,6.06666666666667,3.20952380952381,FALSE,FALSE,FALSE
"46",-1,4.44299999999998,-1,-1,-1,1,-1,-1,6.2952380952381,1.45714285714286,7.64761904761905,4.74285714285714,1,45,"57e972d7c3e5930001447bb1",4.44299999999998,1.45714285714286,5.03571428571429,4.77142857142857,7.64761904761905,1.45714285714286,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,3.596,6.2952380952381,4.74285714285714,FALSE,FALSE,FALSE
"47",3.12899999999991,-1,-1,-1,1,-1,-1,-1,1.0952380952381,8.92380952380952,9.95238095238095,3.19047619047619,1,46,"57e972d7c3e5930001447bb1",3.12899999999991,1.0952380952381,5.79047619047619,6.26031746031746,9.95238095238095,1.0952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,2.981,8.92380952380952,3.19047619047619,FALSE,FALSE,FALSE
"48",-1,2.70800000000008,-1,-1,-1,1,-1,-1,3.97142857142857,1.36190476190476,8.67619047619048,5.08571428571429,1,47,"57e972d7c3e5930001447bb1",2.70800000000008,1.36190476190476,4.77380952380952,4.54920634920635,8.67619047619048,1.36190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,2.185,5.08571428571429,3.97142857142857,FALSE,FALSE,FALSE
"49",-1,-1,6.05200000000013,-1,-1,-1,1,-1,7.18095238095238,8.68571428571429,5.96190476190476,8.34285714285714,1,48,"57e972d7c3e5930001447bb1",6.05200000000013,5.96190476190476,7.54285714285714,2.10793650793651,8.68571428571429,5.96190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,2.038,8.34285714285714,7.18095238095238,FALSE,FALSE,FALSE
"50",3.29999999999995,-1,-1,-1,1,-1,-1,-1,0.904761904761905,1.56190476190476,6.2,4,1,49,"57e972d7c3e5930001447bb1",3.29999999999995,0.904761904761905,3.16666666666667,3.01587301587302,6.2,0.904761904761905,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",2,2.984,4,1.56190476190476,FALSE,FALSE,FALSE
"51",-1,6.471,-1,-1,-1,1,-1,-1,9.92380952380952,9.5047619047619,8.72380952380952,9.96190476190476,1,50,"57e972d7c3e5930001447bb1",6.471,9.5047619047619,9.52857142857143,1.07301587301587,9.96190476190476,8.72380952380952,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",3,2.686,9.92380952380952,9.5047619047619,FALSE,TRUE,FALSE
"52",-1,3.79199999999992,-1,-1,-1,1,-1,-1,8.01904761904762,5.80952380952381,7.41904761904762,6.2,0,51,"57e972d7c3e5930001447bb1",3.79199999999992,5.80952380952381,6.86190476190476,1.4031746031746,8.01904761904762,5.80952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",3,2.423,7.41904761904762,6.2,FALSE,FALSE,FALSE
"53",4.3610000000001,-1,-1,-1,1,-1,-1,-1,4.74285714285714,9.02857142857143,8.02857142857143,3.06666666666667,1,52,"57e972d7c3e5930001447bb1",4.3610000000001,4.74285714285714,6.21666666666667,4.2,9.02857142857143,3.06666666666667,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",2,2.875,8.02857142857143,4.74285714285714,FALSE,TRUE,FALSE
"54",-1,4.16399999999999,-1,-1,-1,1,-1,-1,7.1047619047619,4.28571428571429,2.74285714285714,8.34285714285714,1,53,"57e972d7c3e5930001447bb1",4.16399999999999,4.28571428571429,5.61904761904762,3.83492063492064,8.34285714285714,2.74285714285714,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",2,2.295,7.1047619047619,4.28571428571429,FALSE,TRUE,FALSE
"55",-1,2.64100000000008,-1,-1,-1,1,-1,-1,8.03809523809524,1.96190476190476,5.85714285714286,3.19047619047619,0,54,"57e972d7c3e5930001447bb1",2.64100000000008,1.96190476190476,4.76190476190476,3.73333333333333,8.03809523809524,1.96190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",2,1.88,5.85714285714286,3.19047619047619,FALSE,FALSE,FALSE
"56",-1,-1,-1,-1,-1,-1,-1,-1,6.94285714285714,6.41904761904762,8.02857142857143,6.03809523809524,1,55,"57e972d7c3e5930001447bb1",-1,-1,6.85714285714286,1.09206349206349,8.02857142857143,6.03809523809524,FALSE,-1,0.00952381,9.980952381,FALSE,FALSE,"XOR",2,2.038,6.94285714285714,6.41904761904762,FALSE,FALSE,FALSE
"57",3.89200000000005,-1,-1,-1,1,-1,-1,-1,6.98095238095238,8.47619047619048,6.2952380952381,7.8952380952381,0,56,"57e972d7c3e5930001447bb1",3.89200000000005,6.98095238095238,7.41190476190476,1.48888888888889,8.47619047619048,6.2952380952381,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"OR",2,2.01,7.8952380952381,6.98095238095238,FALSE,TRUE,FALSE
"58",6.41399999999999,-1,-1,-1,1,-1,-1,-1,2.14285714285714,6.73333333333333,8.84761904761905,7.42857142857143,0,57,"57e972d7c3e5930001447bb1",6.41399999999999,2.14285714285714,6.28809523809524,5.52698412698413,8.84761904761905,2.14285714285714,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.055,7.42857142857143,6.73333333333333,FALSE,FALSE,FALSE
"59",-1,-1,-1,3.72900000000004,-1,-1,-1,1,7.64761904761905,6.2,9.78095238095238,2.8952380952381,0,58,"57e972d7c3e5930001447bb1",3.72900000000004,2.8952380952381,6.63095238095238,4.98095238095238,9.78095238095238,2.8952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.051,7.64761904761905,6.2,FALSE,FALSE,FALSE
"60",-1,-1,3.39199999999983,-1,-1,-1,1,-1,6.98095238095238,9.78095238095238,2.93333333333333,4.53333333333333,1,59,"57e972d7c3e5930001447bb1",3.39199999999983,2.93333333333333,6.05714285714286,4.16507936507936,9.78095238095238,2.93333333333333,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,2.297,6.98095238095238,4.53333333333333,FALSE,FALSE,FALSE
"61",2.01399999999967,-1,-1,-1,1,-1,-1,-1,1.36190476190476,5.33333333333333,3.47619047619048,8.28571428571428,1,60,"57e972d7c3e5930001447bb1",2.01399999999967,1.36190476190476,4.61428571428571,4.33650793650794,8.28571428571428,1.36190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,1.941,5.33333333333333,3.47619047619048,FALSE,FALSE,FALSE
"62",-1,3.60799999999972,-1,-1,-1,1,-1,-1,9.8952380952381,6.55238095238095,8.28571428571428,8.22857142857143,0,61,"57e972d7c3e5930001447bb1",3.60799999999972,6.55238095238095,8.24047619047619,2.25079365079365,9.8952380952381,6.55238095238095,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",3,1.911,8.28571428571428,8.22857142857143,FALSE,FALSE,FALSE
"63",-1,-1,-1,2.63099999999986,-1,-1,-1,1,9.02857142857143,7.08571428571429,9.90476190476191,7.04761904761905,1,62,"57e972d7c3e5930001447bb1",2.63099999999986,7.04761904761905,8.26666666666667,1.62539682539683,9.90476190476191,7.04761904761905,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,2.096,9.02857142857143,7.08571428571429,FALSE,FALSE,FALSE
"64",-1,2.24099999999999,-1,-1,-1,1,-1,-1,4,3.18095238095238,3.72380952380952,1.96190476190476,1,63,"57e972d7c3e5930001447bb1",2.24099999999999,3.18095238095238,3.21666666666667,1.67301587301587,4,1.96190476190476,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",2,3.194,3.72380952380952,3.18095238095238,FALSE,TRUE,FALSE
"65",-1,3.18299999999999,-1,-1,-1,1,-1,-1,9.90476190476191,8.47619047619048,7.84761904761905,8.27619047619048,1,64,"57e972d7c3e5930001447bb1",3.18299999999999,8.47619047619048,8.62619047619048,1.03809523809524,9.90476190476191,7.84761904761905,FALSE,1,0.00952381,9.980952381,FALSE,FALSE,"XOR",4,3.188,8.47619047619048,8.27619047619048,TRUE,FALSE,FALSE
"66",-1,3.63699999999972,-1,-1,-1,1,-1,-1,5.24761904761905,1.45714285714286,2.4952380952381,5.79047619047619,1,65,"57e972d7c3e5930001447bb1",3.63699999999972,1.45714285714286,3.74761904761905,3.05396825396825,5.79047619047619,1.45714285714286,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,4.098,5.24761904761905,2.4952380952381,FALSE,FALSE,FALSE
"67",-1,7.43200000000024,-1,6.09100000000035,-1,2,-1,1,1.61904761904762,2.8952380952381,8.27619047619048,2.58095238095238,0,66,"57e972d7c3e5930001447bb1",6.09100000000035,2.58095238095238,3.84285714285714,2.96507936507937,8.27619047619048,1.61904761904762,FALSE,2,0.00952381,9.980952381,FALSE,FALSE,"OR",3,2.892,2.8952380952381,2.58095238095238,FALSE,TRUE,FALSE
"68",-1,-1,1.8449999999998,-1,-1,-1,1,-1,6.16190476190476,9.96190476190476,3.18095238095238,7.42857142857143,1,67,"57e972d7c3e5930001447bb1",1.8449999999998,3.18095238095238,6.68333333333333,4.66984126984127,9.96190476190476,3.18095238095238,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",4,2.966,7.42857142857143,6.16190476190476,FALSE,FALSE,FALSE
"69",-1,2.29599999999982,4.03699999999981,5.06500000000005,-1,1,2,3,5.27619047619048,0.904761904761905,3.20952380952381,3.07619047619048,0,68,"57e972d7c3e5930001447bb1",2.29599999999982,0.904761904761905,3.11666666666667,2.94920634920635,5.27619047619048,0.904761904761905,FALSE,3,0.00952381,9.980952381,TRUE,FALSE,"OR",2,3.508,3.20952380952381,3.07619047619048,FALSE,FALSE,FALSE
"70",-1,4.34400000000005,-1,2.92000000000007,-1,2,-1,1,7.65714285714286,4.09523809523809,6.34285714285714,2.74285714285714,0,69,"57e972d7c3e5930001447bb1",2.92000000000007,2.74285714285714,5.20952380952381,3.28888888888889,7.65714285714286,2.74285714285714,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.692,6.34285714285714,4.09523809523809,FALSE,FALSE,FALSE
"71",2.97299999999996,-1,-1,-1,1,-1,-1,-1,3.22857142857143,3.06666666666667,3.00952380952381,2.14285714285714,1,70,"57e972d7c3e5930001447bb1",2.97299999999996,3.22857142857143,2.86190476190476,0.958730158730158,3.22857142857143,2.14285714285714,FALSE,1,0.00952381,9.980952381,FALSE,TRUE,"XOR",2,2.144,3.06666666666667,3.00952380952381,FALSE,FALSE,FALSE
"72",-1,-1,2.83300000000008,-1,-1,-1,1,-1,7.20952380952381,6.14285714285714,1.36190476190476,6.2952380952381,0,71,"57e972d7c3e5930001447bb1",2.83300000000008,1.36190476190476,5.25238095238095,5.18730158730159,7.20952380952381,1.36190476190476,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.939,6.2952380952381,6.14285714285714,FALSE,FALSE,FALSE
"73",4.78499999999985,2.62999999999965,3.78999999999996,-1,3,1,2,-1,1.96190476190476,3.12380952380952,4.28571428571429,6,0,72,"57e972d7c3e5930001447bb1",2.62999999999965,3.12380952380952,3.84285714285714,2.50793650793651,6,1.96190476190476,FALSE,3,0.00952381,9.980952381,FALSE,FALSE,"OR",2,2.657,4.28571428571429,3.12380952380952,FALSE,TRUE,FALSE
"74",2.87599999999975,3.91899999999987,-1,-1,1,2,-1,-1,1.38095238095238,7,9.97142857142857,6.98095238095238,0,73,"57e972d7c3e5930001447bb1",2.87599999999975,1.38095238095238,6.33333333333333,6.6031746031746,9.97142857142857,1.38095238095238,FALSE,2,0.00952381,9.980952381,TRUE,FALSE,"OR",2,2.795,7,6.98095238095238,FALSE,FALSE,FALSE
"75",-1,-1,5.4409999999998,-1,-1,-1,1,-1,7.05714285714286,7.98095238095238,3.00952380952381,4.82857142857143,1,74,"57e972d7c3e5930001447bb1",5.4409999999998,3.00952380952381,5.71904761904762,3.61269841269841,7.98095238095238,3.00952380952381,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"XOR",3,3.256,7.05714285714286,4.82857142857143,FALSE,FALSE,FALSE
"76",6.35800000000017,-1,3.99000000000024,7.61700000000019,2,-1,1,3,3.9047619047619,6.2,5.39047619047619,5.06666666666667,0,75,"57e972d7c3e5930001447bb1",3.99000000000024,5.39047619047619,5.14047619047619,1.64761904761905,6.2,3.9047619047619,FALSE,3,0.00952381,9.980952381,FALSE,FALSE,"OR",3,2.474,5.39047619047619,5.06666666666667,TRUE,FALSE,FALSE
"77",-1,-1,3.50300000000016,-1,-1,-1,1,-1,8,7.16190476190476,6,9.11428571428571,0,76,"57e972d7c3e5930001447bb1",3.50300000000016,6,7.56904761904762,2.09206349206349,9.11428571428571,6,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",4,3.059,8,7.16190476190476,FALSE,FALSE,FALSE
"78",2.47800000000007,-1,-1,-1,1,-1,-1,-1,2.03809523809524,7.18095238095238,6.78095238095238,5.08571428571429,0,77,"57e972d7c3e5930001447bb1",2.47800000000007,2.03809523809524,5.27142857142857,4.31111111111111,7.18095238095238,2.03809523809524,FALSE,1,0.00952381,9.980952381,TRUE,FALSE,"OR",4,2.034,6.78095238095238,5.08571428571429,FALSE,FALSE,FALSE
