"","RT1","RT2","RT3","RT4","Order1","Order2","Order3","Order4","Value1","Value2","Value3","Value4","choiceCondition","trialN","participant","firstRT","firstValue","meanValue","valueDiff","bestValue","worstValue","NChosen","minValue","maxValue","isWorstFirst","isBestFirst","catChoiceCondition","conflict","multiTarget"
"97",-1,-1,4.316555,-1,-1,-1,1,-1,9.712962963,9.962962963,9.981481481,8.842592593,1,96,"577d6a6c160201000103d7fc",4.316555,9.981481481,9.625,0.475308642,9.981481481,8.842592593,1,0.111111111,9.981481481,FALSE,TRUE,"XOR",1,FALSE
"98",3.531525,1.4646,4.26665,3.93598,2,1,4,3,7.314814815,8.064814815,3.768518519,7.87037037,0,97,"577d6a6c160201000103d7fc",1.4646,8.064814815,6.75462963,1.74691358,8.064814815,3.768518519,4,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"99",-1,-1,-1,-1,-1,-1,-1,-1,4.925925926,5.046296296,6.055555556,7.027777778,0,98,"577d6a6c160201000103d7fc",-1,-1,5.763888889,1.685185185,7.027777778,4.925925926,-1,0.111111111,9.981481481,FALSE,FALSE,"OR",2,FALSE
"100",4.649105,2.533625,5.083875,4.199295,3,1,4,2,7.194444444,8.027777778,4.037037037,7.518518519,0,99,"577d6a6c160201000103d7fc",2.533625,8.027777778,6.694444444,1.777777778,8.027777778,4.037037037,4,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"101",5.06601,3.565585,2.36694,4.833215,4,2,1,3,4.87962963,3.537037037,7.666666667,7.944444444,0,100,"577d6a6c160201000103d7fc",2.36694,7.666666667,6.006944444,2.583333333,7.944444444,3.537037037,4,0.111111111,9.981481481,FALSE,FALSE,"OR",3,FALSE
"102",4.41656,3.584815,2.567315,4.066915,4,2,1,3,2.407407407,5,5.037037037,4.888888889,0,101,"577d6a6c160201000103d7fc",2.567315,5.037037037,4.333333333,0.938271605,5.037037037,2.407407407,4,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"103",-1,-1,-1,4.4013,-1,-1,-1,1,4.842592593,3.453703704,7.574074074,9.962962963,1,102,"577d6a6c160201000103d7fc",4.4013,9.962962963,6.458333333,4.672839506,9.962962963,3.453703704,1,0.111111111,9.981481481,FALSE,TRUE,"XOR",2,FALSE
"104",4.531435,4.198785,3.6145,2.181235,4,3,2,1,4.842592593,5.935185185,4.972222222,5.101851852,0,103,"577d6a6c160201000103d7fc",2.181235,5.101851852,5.212962963,0.962962963,5.935185185,4.842592593,4,0.111111111,9.981481481,FALSE,FALSE,"OR",1,FALSE
"105",-1,-1,-1,3.901325,-1,-1,-1,1,0.111111111,0.953703704,0.62037037,1.314814815,0,104,"577d6a6c160201000103d7fc",3.901325,1.314814815,0.75,0.75308642,1.314814815,0.111111111,1,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"106",1.2824,3.401225,1.99854,3.93241,1,3,2,4,9.981481481,5.898148148,6.324074074,3.064814815,0,105,"577d6a6c160201000103d7fc",1.2824,9.981481481,6.31712963,4.885802469,9.981481481,3.064814815,4,0.111111111,9.981481481,FALSE,TRUE,"OR",2,FALSE
"107",5.466295,2.065705,6.965565,6.69949,2,1,4,3,7.074074074,9.981481481,4.935185185,8.268518519,0,106,"577d6a6c160201000103d7fc",2.065705,9.981481481,7.564814815,3.222222222,9.981481481,4.935185185,4,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"108",-1,-1,-1,2.249995,-1,-1,-1,1,5.055555556,4.925925926,0.962962963,4.481481481,1,107,"577d6a6c160201000103d7fc",2.249995,4.481481481,3.856481481,1.598765432,5.055555556,0.962962963,1,0.111111111,9.981481481,FALSE,FALSE,"XOR",1,FALSE
"109",6.04935,4.83302,5.826055,5.2025,4,1,3,2,4.944444444,5.694444444,8.842592593,0.898148148,0,108,"577d6a6c160201000103d7fc",4.83302,5.694444444,5.094907407,4.99691358,8.842592593,0.898148148,4,0.111111111,9.981481481,FALSE,FALSE,"OR",1,FALSE
"110",-1,-1,-1,2.600085,-1,-1,-1,1,5.027777778,0.907407407,5.12962963,6.194444444,1,109,"577d6a6c160201000103d7fc",2.600085,6.194444444,4.314814815,2.50617284,6.194444444,0.907407407,1,0.111111111,9.981481481,FALSE,TRUE,"XOR",1,FALSE
"111",-1,-1,7.503655,-1,-1,-1,1,-1,5.101851852,5.018518519,4.888888889,3.194444444,1,110,"577d6a6c160201000103d7fc",7.503655,4.888888889,4.550925926,0.734567901,5.101851852,3.194444444,1,0.111111111,9.981481481,FALSE,FALSE,"XOR",1,FALSE
"112",1.8327,-1,-1,-1,1,-1,-1,-1,6.12037037,5.75,6.009259259,6.138888889,1,111,"577d6a6c160201000103d7fc",1.8327,6.12037037,6.00462963,0.179012346,6.138888889,5.75,1,0.111111111,9.981481481,FALSE,FALSE,"XOR",2,FALSE
"113",1.69898,2.31666,3.199205,3.44894,1,2,3,4,6.324074074,5.601851852,5.194444444,5.111111111,0,112,"577d6a6c160201000103d7fc",1.69898,6.324074074,5.55787037,1.021604938,6.324074074,5.111111111,4,0.111111111,9.981481481,FALSE,TRUE,"OR",1,FALSE
"114",2.262525,2.712815,4.365295,3.729565,1,2,4,3,9.009259259,9.888888889,7.194444444,7.583333333,0,113,"577d6a6c160201000103d7fc",2.262525,9.009259259,8.418981481,1.959876543,9.888888889,7.194444444,4,0.111111111,9.981481481,FALSE,FALSE,"OR",3,FALSE
"115",-1,-1,-1,2.314665,-1,-1,-1,1,5.12962963,6.009259259,8.203703704,6.444444444,1,114,"577d6a6c160201000103d7fc",2.314665,6.444444444,6.446759259,2.342592593,8.203703704,5.12962963,1,0.111111111,9.981481481,FALSE,FALSE,"XOR",2,FALSE
"116",3.88391,6.049535,6.46742,6.85638,1,2,3,4,4.824074074,5.046296296,4.925925926,0.259259259,0,115,"577d6a6c160201000103d7fc",3.88391,4.824074074,3.763888889,1.709876543,5.046296296,0.259259259,4,0.111111111,9.981481481,FALSE,FALSE,"OR",3,FALSE
"117",-1,-1,-1,2.01736,-1,-1,-1,1,7.175925926,8.935185185,7.074074074,8.935185185,1,116,"577d6a6c160201000103d7fc",2.01736,8.935185185,8.030092593,1.206790123,8.935185185,7.074074074,1,0.111111111,9.981481481,FALSE,TRUE,"XOR",2,TRUE
"118",3.70804,5.7316,6.36521,4.755,1,3,4,2,5.046296296,5.046296296,2.462962963,8.074074074,0,117,"577d6a6c160201000103d7fc",3.70804,5.046296296,5.157407407,3.888888889,8.074074074,2.462962963,4,0.111111111,9.981481481,FALSE,FALSE,"OR",1,FALSE
"119",3.949425,-1,-1,-1,1,-1,-1,-1,7.398148148,9.416666667,7.574074074,6.638888889,1,118,"577d6a6c160201000103d7fc",3.949425,7.398148148,7.756944444,2.212962963,9.416666667,6.638888889,1,0.111111111,9.981481481,FALSE,FALSE,"XOR",2,FALSE
"120",5.98438,6.38325,4.216585,5.38312,3,4,1,2,5.703703704,5.185185185,4.972222222,5.046296296,0,119,"577d6a6c160201000103d7fc",4.216585,4.972222222,5.226851852,0.635802469,5.703703704,4.972222222,4,0.111111111,9.981481481,TRUE,FALSE,"OR",2,FALSE
"121",-1,-1,1.400765,-1,-1,-1,1,-1,4.869053819,9.199001736,8.500824653,3.918098958,1,0,"598c9125cceb0f0001b39697",1.400765,8.500824653,6.621744792,3.436342593,9.199001736,3.918098958,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"122",-1,4.53432,-1,-1,-1,1,-1,-1,3.505381944,4.358029514,3.158116319,4.552647569,1,1,"598c9125cceb0f0001b39697",4.53432,4.358029514,3.893543837,0.878804977,4.552647569,3.158116319,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",1,FALSE
"123",-1,1.584225,-1,-1,-1,1,-1,-1,4.697352431,3.733159722,3.114019097,3.002039931,0,2,"598c9125cceb0f0001b39697",1.584225,3.733159722,3.636642795,1.414279514,4.697352431,3.002039931,1,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"124",-1,1.94894,-1,-1,-1,1,-1,-1,5.224826389,9.537239583,9.278081597,8.974696181,1,3,"598c9125cceb0f0001b39697",1.94894,9.537239583,8.253710938,1.711371528,9.537239583,5.224826389,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",3,FALSE
"125",2.401025,3.334685,1.835535,4.06763,2,3,1,4,7.484809028,5.693359375,7.148741319,9.0828125,0,4,"598c9125cceb0f0001b39697",1.835535,7.148741319,7.352430556,2.307175926,9.0828125,5.693359375,4,0.585460069,9.689149306,FALSE,FALSE,"OR",1,FALSE
"126",1.41679,-1,-1,-1,1,-1,-1,-1,9.244357639,7.148741319,6.973828125,9.392838542,1,5,"598c9125cceb0f0001b39697",1.41679,9.244357639,8.189941406,1.603862847,9.392838542,6.973828125,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"127",-1,2.30075,-1,-1,-1,1,-1,-1,6.139409722,7.350086806,7.332161458,5.97734375,1,6,"598c9125cceb0f0001b39697",2.30075,7.350086806,6.699750434,0.867115162,7.350086806,5.97734375,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",4,FALSE
"128",2.26609,1.233445,2.96627,3.94972,2,1,3,4,7.158159722,9.311414931,8.464670139,4.859939236,0,7,"598c9125cceb0f0001b39697",1.233445,9.311414931,7.448546007,2.483825231,9.311414931,4.859939236,4,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
"129",-1,-1,7.01784,-1,-1,-1,1,-1,8.044965278,7.449869792,9.289192708,7.158159722,0,8,"598c9125cceb0f0001b39697",7.01784,9.289192708,7.985546875,1.738194444,9.289192708,7.158159722,1,0.585460069,9.689149306,FALSE,TRUE,"OR",3,FALSE
"130",-1,-1,3.300115,-1,-1,-1,1,-1,5.309418403,6.643706597,6.685763889,5.460503472,1,9,"598c9125cceb0f0001b39697",3.300115,6.685763889,6.02484809,0.881221065,6.685763889,5.309418403,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"131",-1,-1,1.73289,-1,-1,-1,1,-1,7.158159722,8.942361111,7.350086806,8.478819444,1,10,"598c9125cceb0f0001b39697",1.73289,7.350086806,7.982356771,1.280005787,8.942361111,7.158159722,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",2,FALSE
"132",2.68424,-1,3.684085,-1,1,-1,2,-1,3.533637153,3.034939236,5.008116319,5.224826389,0,11,"598c9125cceb0f0001b39697",2.68424,3.533637153,4.200379774,1.365928819,5.224826389,3.034939236,2,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"133",-1,-1,-1,1.48362,-1,-1,-1,1,8.478819444,7.299522569,5.69609375,7.449869792,1,12,"598c9125cceb0f0001b39697",1.48362,7.449869792,7.231076389,1.663657407,8.478819444,5.69609375,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"134",-1,7.634735,2.39991,6.316925,-1,3,1,2,6.378428819,7.461197917,7.299522569,4.962543403,0,13,"598c9125cceb0f0001b39697",2.39991,7.299522569,6.525423177,1.247699653,7.461197917,4.962543403,3,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"135",-1,-1,-1,2.70101,-1,-1,-1,1,5.044357639,5.754600694,4.962543403,6.766536458,1,14,"598c9125cceb0f0001b39697",2.70101,6.766536458,5.632009549,1.512702546,6.766536458,4.962543403,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"136",1.799795,-1,-1,-1,1,-1,-1,-1,5.693359375,3.387760417,5.027821181,4.697352431,1,15,"598c9125cceb0f0001b39697",1.799795,5.693359375,4.701573351,1.322381366,5.693359375,3.387760417,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"137",-1,-1,7.266565,-1,-1,-1,1,-1,5.949913194,3.960286458,8.044965278,6.023524306,1,16,"598c9125cceb0f0001b39697",7.266565,8.044965278,5.994672309,2.733723958,8.044965278,3.960286458,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"138",-1,1.184045,6.035415,3.80175,-1,1,3,2,6.380902778,8.775130208,7.701692708,9.311414931,0,17,"598c9125cceb0f0001b39697",1.184045,8.775130208,8.042285156,1.692173032,9.311414931,6.380902778,3,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"139",-1,3.100405,-1,-1,-1,1,-1,-1,4.358029514,6.66328125,6.066102431,9.296180556,1,18,"598c9125cceb0f0001b39697",3.100405,6.66328125,6.595898438,3.600376157,9.296180556,4.358029514,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",4,FALSE
"140",-1,-1,2.6668,-1,-1,-1,1,-1,5.822482639,7.461197917,6.984288194,3.465277778,1,19,"598c9125cceb0f0001b39697",2.6668,6.984288194,5.933311632,2.037181713,7.461197917,3.465277778,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",2,FALSE
"141",-1,1.33323,-1,-1,-1,1,-1,-1,6.211371528,2.562586806,3.465277778,4.541145833,1,20,"598c9125cceb0f0001b39697",1.33323,2.562586806,4.195095486,2.688368056,6.211371528,2.562586806,1,0.585460069,9.689149306,TRUE,FALSE,"XOR",1,FALSE
"142",-1,2.017605,-1,-1,-1,1,-1,-1,4.859939236,6.341927083,5.224826389,4.566059028,1,21,"598c9125cceb0f0001b39697",2.017605,6.341927083,5.248187934,1.458318866,6.341927083,4.566059028,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",1,FALSE
"143",4.069025,-1,1.484975,2.70152,3,-1,1,2,8.907291667,6.670529514,7.623046875,8.512282986,0,22,"598c9125cceb0f0001b39697",1.484975,7.623046875,7.92828776,1.305338542,8.907291667,6.670529514,3,0.585460069,9.689149306,FALSE,FALSE,"OR",4,FALSE
"144",2.000075,2.700745,-1,3.8166,1,2,-1,3,3.595703125,2.728602431,3.387760417,2.684027778,0,23,"598c9125cceb0f0001b39697",2.000075,3.595703125,3.099023438,0.662239583,3.595703125,2.684027778,3,0.585460069,9.689149306,FALSE,TRUE,"OR",4,FALSE
"145",-1,-1,1.967495,-1,-1,-1,1,-1,8.775130208,8.044965278,6.747829861,5.079079861,1,24,"598c9125cceb0f0001b39697",1.967495,6.747829861,7.161751302,2.151171875,8.775130208,5.079079861,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"146",2.1665,-1,-1,-1,1,-1,-1,-1,5.754600694,5.736458333,4.128472222,5.044357639,1,25,"598c9125cceb0f0001b39697",2.1665,5.754600694,5.165972222,0.784837963,5.754600694,4.128472222,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"147",3.532915,1.083625,2.33385,-1,3,1,2,-1,8.464670139,8.942361111,7.313585069,5.930772569,0,26,"598c9125cceb0f0001b39697",1.083625,8.942361111,7.662847222,1.706018519,8.942361111,5.930772569,3,0.585460069,9.689149306,FALSE,TRUE,"OR",4,FALSE
"148",2.549575,4.534745,-1,5.901515,1,2,-1,3,4.859939236,4.869053819,4.990190972,6.378428819,0,27,"598c9125cceb0f0001b39697",2.549575,4.859939236,5.274403212,1.472034144,6.378428819,4.859939236,3,0.585460069,9.689149306,TRUE,FALSE,"OR",2,FALSE
"149",2.367345,1.399325,-1,5.267695,2,1,-1,3,2.819184028,3.324262153,6.214279514,4.358029514,0,28,"598c9125cceb0f0001b39697",1.399325,3.324262153,4.178938802,2.713787616,6.214279514,2.819184028,3,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"150",2.04953,3.033185,-1,4.06551,1,2,-1,3,9.206336806,5.398307292,1.509157986,4.566059028,0,29,"598c9125cceb0f0001b39697",2.04953,9.206336806,5.169965278,5.381828704,9.206336806,1.509157986,3,0.585460069,9.689149306,FALSE,TRUE,"OR",3,FALSE
"151",3.733495,6.58389,-1,-1,1,2,-1,-1,7.299522569,6.837890625,5.736675347,6.685763889,0,30,"598c9125cceb0f0001b39697",3.733495,7.299522569,6.639963108,0.879412616,7.299522569,5.736675347,2,0.585460069,9.689149306,FALSE,TRUE,"OR",4,FALSE
"152",2.049805,3.883195,-1,1.083625,2,3,-1,1,3.505381944,5.563498264,1.512717014,9.092881944,0,31,"598c9125cceb0f0001b39697",1.083625,9.092881944,4.918619792,5.56568287,9.092881944,1.512717014,3,0.585460069,9.689149306,FALSE,TRUE,"OR",3,FALSE
"153",-1,1.50145,3.284495,5.10169,-1,1,2,3,6.864366319,6.214279514,8.044965278,3.918098958,0,32,"598c9125cceb0f0001b39697",1.50145,6.214279514,6.260427517,2.379383681,8.044965278,3.918098958,3,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"154",-1,-1,2.600405,-1,-1,-1,1,-1,3.533637153,7.273784722,6.746961806,5.930772569,1,33,"598c9125cceb0f0001b39697",2.600405,6.746961806,5.871289063,1.869994213,7.273784722,3.533637153,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",2,FALSE
"155",-1,-1,1.45137,-1,-1,-1,1,-1,7.505425347,4.815711806,5.008116319,4.899479167,0,34,"598c9125cceb0f0001b39697",1.45137,5.008116319,5.55718316,2.59765625,7.505425347,4.815711806,1,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"156",-1,-1,-1,1.534595,-1,-1,-1,1,4.312847222,3.982204861,4.962543403,7.484809028,1,35,"598c9125cceb0f0001b39697",1.534595,7.484809028,5.185601128,3.065610532,7.484809028,3.982204861,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",3,FALSE
"157",-1,-1,1.5503,-1,-1,-1,1,-1,6.139409722,6.885590278,7.332161458,6.069748264,0,36,"598c9125cceb0f0001b39697",1.5503,7.332161458,6.606727431,0.96724537,7.332161458,6.069748264,1,0.585460069,9.689149306,FALSE,TRUE,"OR",3,FALSE
"158",-1,-1,3.43341,-1,-1,-1,1,-1,4.312847222,3.002039931,6.635026042,2.553298611,1,37,"598c9125cceb0f0001b39697",3.43341,6.635026042,4.125802951,3.345630787,6.635026042,2.553298611,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",3,FALSE
"159",1.88335,-1,-1,2.84964,1,-1,-1,2,3.982204861,6.240364583,2.220442708,4.962543403,0,38,"598c9125cceb0f0001b39697",1.88335,3.982204861,4.351388889,2.518634259,6.240364583,2.220442708,2,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"160",1.58271,-1,-1,-1,1,-1,-1,-1,3.733159722,5.460503472,6.066102431,3.960286458,1,39,"598c9125cceb0f0001b39697",1.58271,3.733159722,4.805013021,1.681452546,6.066102431,3.733159722,1,0.585460069,9.689149306,TRUE,FALSE,"XOR",3,FALSE
"161",1.718515,-1,-1,-1,1,-1,-1,-1,8.500824653,7.924696181,8.512282986,8.455121528,1,40,"598c9125cceb0f0001b39697",1.718515,8.500824653,8.348231337,0.218735532,8.512282986,7.924696181,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"162",2.58303,-1,-1,1.433485,2,-1,-1,1,1.667795139,2.220442708,6.040798611,4.869053819,0,41,"598c9125cceb0f0001b39697",1.433485,4.869053819,3.699522569,3.121701389,6.040798611,1.667795139,2,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"163",0.833405,-1,-1,2.167265,1,-1,-1,2,7.148741319,7.299522569,6.837890625,5.308854167,0,42,"598c9125cceb0f0001b39697",0.833405,7.148741319,6.64875217,0.867693866,7.299522569,5.308854167,2,0.585460069,9.689149306,FALSE,FALSE,"OR",3,FALSE
"164",1.667975,-1,-1,-1,1,-1,-1,-1,5.693359375,1.788194444,6.747829861,2.728602431,1,43,"598c9125cceb0f0001b39697",1.667975,5.693359375,4.239496528,3.344444444,6.747829861,1.788194444,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",1,FALSE
"165",-1,3.518325,-1,-1,-1,1,-1,-1,1.509157986,3.324262153,0.585460069,1.098220486,1,44,"598c9125cceb0f0001b39697",3.518325,3.324262153,1.629275174,2.259982639,3.324262153,0.585460069,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",1,FALSE
"166",-1,1.53302,-1,-1,-1,1,-1,-1,4.566059028,5.079079861,3.601388889,3.114019097,1,45,"598c9125cceb0f0001b39697",1.53302,5.079079861,4.090136719,1.318590856,5.079079861,3.114019097,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",2,FALSE
"167",3.68454,1.08461,2.151385,-1,3,1,2,-1,9.689149306,9.392838542,9.311414931,9.199001736,0,46,"598c9125cceb0f0001b39697",1.08461,9.392838542,9.398101128,0.388064236,9.689149306,9.199001736,3,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"168",-1,1.566385,-1,-1,-1,1,-1,-1,3.595703125,3.982204861,3.034939236,2.925954861,1,47,"598c9125cceb0f0001b39697",1.566385,3.982204861,3.384700521,0.796672454,3.982204861,2.925954861,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",3,FALSE
"169",-1,-1,1.83314,-1,-1,-1,1,-1,7.449869792,9.0828125,7.623046875,9.199001736,1,48,"598c9125cceb0f0001b39697",1.83314,7.623046875,8.338682726,1.147092014,9.199001736,7.449869792,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",4,FALSE
"170",1.8838,-1,-1,-1,1,-1,-1,-1,7.676996528,7.313585069,6.864366319,8.942361111,1,49,"598c9125cceb0f0001b39697",1.8838,7.676996528,7.699327257,1.657378472,8.942361111,6.864366319,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",4,FALSE
"171",-1,-1,2.20044,-1,-1,-1,1,-1,4.859939236,6.410763889,8.044965278,2.000130208,1,50,"598c9125cceb0f0001b39697",2.20044,8.044965278,5.328949653,3.621354167,8.044965278,2.000130208,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",4,FALSE
"172",1.433965,3.584795,-1,-1,1,2,-1,-1,6.725651042,7.299522569,5.822482639,3.641753472,0,51,"598c9125cceb0f0001b39697",1.433965,6.725651042,5.872352431,1.902893519,7.299522569,3.641753472,2,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"173",1.6334,-1,-1,-1,1,-1,-1,-1,2.72578125,6.139409722,4.697352431,2.562586806,1,52,"598c9125cceb0f0001b39697",1.6334,2.72578125,4.031282552,2.810836227,6.139409722,2.562586806,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",2,FALSE
"174",1.43355,-1,-1,-1,1,-1,-1,-1,6.66328125,6.725651042,4.859939236,8.775130208,1,53,"598c9125cceb0f0001b39697",1.43355,6.66328125,6.756000434,2.692173032,8.775130208,4.859939236,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",2,FALSE
"175",-1,-1,1.950755,-1,-1,-1,1,-1,5.822482639,1.788194444,5.403125,4.336414931,1,54,"598c9125cceb0f0001b39697",1.950755,5.403125,4.337554253,1.979904514,5.822482639,1.788194444,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",1,FALSE
"176",4.717625,-1,-1,3.78423,2,-1,-1,1,5.736675347,2.000130208,4.815711806,4.815711806,0,55,"598c9125cceb0f0001b39697",3.78423,4.815711806,4.342057292,1.859490741,5.736675347,2.000130208,2,0.585460069,9.689149306,FALSE,FALSE,"OR",1,FALSE
"177",-1,1.449975,2.916595,-1,-1,1,2,-1,6.040798611,6.837890625,2.684027778,5.309418403,0,56,"598c9125cceb0f0001b39697",1.449975,6.837890625,5.218033854,2.159809028,6.837890625,2.684027778,2,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
"178",-1,-1,-1,-1,-1,-1,-1,-1,4.552647569,2.000130208,6.747829861,1.00234375,1,57,"598c9125cceb0f0001b39697",-1,-1,3.575737847,4.229456019,6.747829861,1.00234375,-1,0.585460069,9.689149306,FALSE,FALSE,"XOR",1,FALSE
"179",2.4825,1.43236,-1,4.06692,2,1,-1,3,9.244357639,5.693359375,4.990190972,2.925954861,0,58,"598c9125cceb0f0001b39697",1.43236,5.693359375,5.713465712,4.707855903,9.244357639,2.925954861,3,0.585460069,9.689149306,FALSE,FALSE,"OR",2,FALSE
"180",-1,2.149535,-1,-1,-1,1,-1,-1,9.199001736,7.623046875,6.837890625,5.754600694,1,59,"598c9125cceb0f0001b39697",2.149535,7.623046875,7.353634983,2.460489005,9.199001736,5.754600694,1,0.585460069,9.689149306,FALSE,FALSE,"XOR",3,FALSE
"181",4.499915,5.450375,-1,6.817845,1,2,-1,3,9.296180556,5.736675347,3.002039931,9.199001736,0,60,"598c9125cceb0f0001b39697",4.499915,9.296180556,6.808474392,3.316941551,9.296180556,3.002039931,3,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
"182",-1,-1,-1,3.018125,-1,-1,-1,1,2.710894097,4.899479167,4.336414931,1.207248264,1,61,"598c9125cceb0f0001b39697",3.018125,1.207248264,3.288509115,2.147960069,4.899479167,1.207248264,1,0.585460069,9.689149306,TRUE,FALSE,"XOR",1,FALSE
"183",6.00093,2.31636,1.41668,3.11746,4,2,1,3,6.837890625,8.907291667,2.925954861,6.837890625,0,62,"598c9125cceb0f0001b39697",1.41668,2.925954861,6.377256944,3.37337963,8.907291667,2.925954861,4,0.585460069,9.689149306,TRUE,FALSE,"OR",2,FALSE
"184",-1,-1,-1,2.73442,-1,-1,-1,1,3.114019097,2.220442708,1.509157986,6.045269097,1,63,"598c9125cceb0f0001b39697",2.73442,6.045269097,3.222222222,3.7640625,6.045269097,1.509157986,1,0.585460069,9.689149306,FALSE,TRUE,"XOR",1,FALSE
"185",2.783865,3.568045,4.734315,1.74968,2,3,4,1,4.358029514,5.693359375,5.693359375,6.211371528,0,64,"598c9125cceb0f0001b39697",1.74968,6.211371528,5.489029948,0.963122106,6.211371528,4.358029514,4,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
"186",-1,-1,-1,1.767605,-1,-1,-1,1,3.918098958,1.512717014,1.174565972,3.399262153,0,65,"598c9125cceb0f0001b39697",1.767605,3.399262153,2.501161024,1.889250579,3.918098958,1.174565972,1,0.585460069,9.689149306,FALSE,FALSE,"OR",1,FALSE
"187",4.850945,1.399975,-1,2.617365,3,1,-1,2,4.815711806,8.974696181,1.00234375,6.953385417,0,66,"598c9125cceb0f0001b39697",1.399975,8.974696181,5.436534288,4.71754919,8.974696181,1.00234375,3,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
"188",1.90022,-1,4.783625,3.60008,1,-1,3,2,3.129947917,2.684027778,2.710894097,6.973828125,0,67,"598c9125cceb0f0001b39697",1.90022,3.129947917,3.874674479,4.132204861,6.973828125,2.684027778,3,0.585460069,9.689149306,FALSE,FALSE,"OR",1,FALSE
"189",-1,3.68431,1.93455,-1,-1,2,1,-1,9.244357639,2.579210069,7.299522569,1.788194444,0,68,"598c9125cceb0f0001b39697",1.93455,7.299522569,5.227821181,5.355381944,9.244357639,1.788194444,2,0.585460069,9.689149306,FALSE,FALSE,"OR",1,FALSE
"190",-1,4.433215,1.848915,-1,-1,2,1,-1,4.815711806,2.925954861,8.500824653,6.864366319,0,69,"598c9125cceb0f0001b39697",1.848915,8.500824653,5.77671441,3.632146991,8.500824653,2.925954861,2,0.585460069,9.689149306,FALSE,TRUE,"OR",1,FALSE
